full_date,台灣晶圓核心(台積電ADR),電腦周邊晶片(聯電ADR),硬體封測成本(日月光ADR),全球美金通膨基準(SP500),台灣硬體零件通膨指數,美金總體通膨率(%)
2025-06-12,212.50343322753906,7.50496244430542,9.776691436767578,595.7576293945312,110.45854363441467,74.24734843808952
2025-06-13,208.2322540283203,7.50496244430542,9.604667663574219,589.15673828125,108.28854928016662,72.3167180658243
2025-06-16,212.7500457763672,7.68981409072876,9.900931358337402,594.9081420898438,110.6621533870697,73.99889016735945
2025-06-17,210.99420166015625,7.551175594329834,9.862703323364258,589.9815063476562,109.73499417304993,72.55794644722792
2025-06-18,210.5996551513672,7.643601417541504,9.929601669311523,589.843505859375,109.57882833480835,72.51758402804982
2025-06-20,206.66387939453125,7.560418605804443,9.681123733520508,587.9121704101562,107.53629002571105,71.95270652692093
2025-06-23,207.46286010742188,7.50496244430542,9.82447624206543,594.0902709960938,107.94781403541565,73.7596790143358
2025-06-24,217.10012817382812,7.7535881996154785,10.13029670715332,600.5738525390625,112.90219988822938,75.65599865256286
2025-06-25,219.71414184570312,7.527565002441406,10.139853477478027,601.017333984375,114.1433111190796,75.78570822255313
2025-06-26,220.9668731689453,7.439121246337891,10.178080558776855,605.7468872070312,114.7507890701294,77.16900919543738
2025-06-27,225.46493530273438,7.547219276428223,10.120739936828613,608.4072875976562,117.02078142166138,77.94712380275041
2025-06-30,223.4132080078125,7.517737865447998,9.872261047363281,611.7968139648438,115.9363775730133,78.93849336782615
2025-07-01,221.62777709960938,7.478429794311523,9.805362701416016,611.5701293945312,115.01849002838134,78.87219260496572
2025-07-02,230.42660522460938,7.724107265472412,10.197418212890625,614.2799072265625,119.57001843452453,79.66474913935309
2025-07-03,231.6103057861328,7.6946258544921875,10.26672077178955,618.960205078125,120.16688480377198,81.03364388832017
2025-07-07,226.05679321289062,7.419466972351074,10.029111862182617,614.6838989257812,117.26005907058716,79.78290873799962
2025-07-08,224.76458740234375,7.50791072845459,10.128114700317383,614.1912841796875,116.66028985977172,79.63882864724933
2025-07-09,228.6905059814453,7.566873073577881,10.256820678710938,617.8369750976562,118.66667904853821,80.7051212876415
