full_date,平台成本指標(AMD),全球物流通膨(原油),CPU成本指標(Intel),美金購買力大盤(S&P500),記憶體成本指標(美光),上游硬體通膨指數,大盤累計通膨率(%)
2022-06-03,106.30000305175781,118.87000274658203,40.86985397338867,387.1949462890625,68.4626693725586,71.53602485656738,13.246859707057432
2022-06-06,105.6500015258789,118.5,40.82275390625,388.359130859375,68.96189880371094,71.52658615112304,13.587360656181069
2022-06-07,105.27999877929688,119.41000366210938,41.0017204284668,391.9646301269531,69.2653579711914,71.59065895080566,14.641897843824243
2022-06-08,101.9000015258789,122.11000061035156,38.83530807495117,387.7206726074219,67.1509780883789,69.08098411560059,13.400624251740059
2022-06-09,98.80000305175781,121.51000213623047,37.68616485595703,378.61572265625,64.62548065185547,66.79604263305664,10.737606566095057
2022-06-10,94.81999969482422,120.66999816894531,36.90437316894531,367.44537353515625,61.29729080200195,64.03622817993164,7.470500494801041
2022-06-13,86.98999786376953,120.93000030517578,35.57626724243164,353.3175964355469,57.597137451171875,59.80873451232911,3.3384052634298964
2022-06-14,86.98999786376953,118.93000030517578,35.72697830200195,352.3757019042969,57.4600944519043,59.79913063049317,3.0629197519023754
2022-06-15,89.30000305175781,115.30999755859375,36.4051628112793,357.3957824707031,57.8712272644043,60.86004066467285,4.531193976735649
2022-06-16,82.05000305175781,117.58999633789062,35.17124557495117,345.65093994140625,53.8480339050293,56.70558815002441,1.0960599520167504
2022-06-17,81.56999969482422,109.55999755859375,34.822731018066406,346.2818908691406,54.57240295410156,56.74678039550781,1.2806006126839191
2022-06-21,83.79000091552734,110.6500015258789,35.538597106933594,355.0882873535156,55.600223541259766,58.03866882324219,3.856297317274175
2022-06-22,83.75,106.19000244140625,35.20891571044922,354.4759826660156,55.14994812011719,57.74765396118164,3.67721031289081
2022-06-23,82.43000030517578,104.2699966430664,35.237178802490234,358.02685546875,55.0324821472168,57.31314659118652,4.715770340553611
2022-06-24,87.08000183105469,107.62000274658203,36.36748123168945,369.2066345214844,57.20558547973633,59.91647911071777,7.985634480246473
2022-06-27,86.16000366210938,109.56999969482422,36.386322021484375,367.86920166015625,57.53839874267578,59.77925720214843,7.594461834358267
2022-06-28,80.77999877929688,111.76000213623047,35.585689544677734,360.3625793457031,56.6378288269043,57.5648380279541,5.398923353636228
2022-06-29,77.98999786376953,109.77999877929688,35.1241569519043,360.1083068847656,54.836700439453125,55.8689266204834,5.324553690532051
2022-06-30,76.47000122070312,105.76000213623047,35.237178802490234,357.1038513183594,54.112335205078125,55.15708808898926,4.445809891611482
2022-07-01,73.66999816894531,108.43000030517578,34.22932434082031,360.81475830078125,52.51676559448242,53.376502990722656,5.53117674996539
2022-07-05,75.19999694824219,99.5,34.55899429321289,361.5870666503906,55.531700134277344,55.14037742614747,5.757061659252163
2022-07-06,75.3499984741211,98.52999877929688,34.841575622558594,362.8773498535156,56.15818405151367,55.520745849609376,6.134443963146137
2022-07-07,79.30000305175781,102.7300033569336,35.924781799316406,368.25537109375,57.6069221496582,57.61020431518555,7.707408751895503
2022-07-08,79.3499984741211,104.79000091552734,35.78349304199219,367.9634094238281,58.0041389465332,57.741703033447266,7.622015740983638
2022-07-11,76.94999694824219,104.08999633789062,35.03937530517578,363.772216796875,56.69969177246094,56.27668838500977,6.396174835830218
2022-07-12,76.36000061035156,95.83999633789062,35.04880142211914,360.5039367675781,58.04338073730469,56.63999290466309,5.440267602255832
2022-07-13,77.5199966430664,96.30000305175781,35.04880142211914,358.6578369140625,57.72952651977539,56.86245002746582,4.9003199270084785
2022-07-14,78.5999984741211,95.77999877929688,35.51975631713867,357.7914733886719,58.210113525390625,57.51997184753418,4.646925740034827
2022-07-15,81.11000061035156,97.58999633789062,36.37689208984375,364.6198425292969,60.34824752807617,59.38536682128906,6.644088589156971
2022-07-18,81.43000030517578,102.5999984741211,36.461673736572266,361.671875,59.28898239135742,59.08309516906738,5.781866423266386
2022-07-19,85.87999725341797,104.22000122070312,37.88397216796875,371.3917541503906,61.20153045654297,61.6098030090332,8.62473873103683
2022-07-20,89.43000030517578,102.26000213623047,38.204219818115234,373.6898498535156,62.08424377441406,63.12396354675293,9.296886247887153
2022-07-21,91.08999633789062,96.3499984741211,38.251319885253906,377.50439453125,62.4177131652832,63.769480133056646,10.412565081265281
2022-07-22,88.0999984741211,94.69999694824219,36.923213958740234,374.1419677734375,60.11285400390625,61.552105331420904,9.42912179264092
2022-07-25,87.54000091552734,96.69999694824219,36.885536193847656,374.5281066894531,58.9947509765625,60.925561523437494,9.542059784390458
2022-07-26,85.25,94.9800033569336,36.6971549987793,370.0826416015625,58.514163970947266,59.9898120880127,8.241849216132861
2022-07-27,89.81999969482422,97.26000213623047,37.84629440307617,379.6517639160156,60.70133590698242,62.58042259216309,11.040628132672552
2022-07-28,91.66999816894531,96.41999816894531,37.40359115600586,384.4741516113281,60.87786865234375,63.073224258422854,12.451081104794728
2022-07-29,94.47000122070312,98.62000274658203,34.201072692871094,390.191162109375,60.67190933227539,62.870085906982425,14.123193543299397
2022-08-01,96.77999877929688,93.88999938964844,34.81331253051758,388.9384765625,61.338844299316406,64.0135311126709,13.756807809850017
2022-08-02,99.29000091552734,94.41999816894531,33.918495178222656,386.4614562988281,61.27019119262695,64.47062530517577,13.032328399723195
2022-08-03,98.08999633789062,90.66000366210938,34.398868560791016,392.4893493652344,63.0160026550293,64.95306053161622,14.795367837512819
2022-08-04,103.91000366210938,88.54000091552734,33.927913665771484,392.112548828125,63.60448455810547,66.79316902160645,14.685161136799033
2022-08-05,102.30999755859375,89.01000213623047,33.67102813720703,391.4249267578125,61.26038360595703,65.29846115112305,14.484045288375688
2022-08-08,100.06999969482422,90.76000213623047,33.6615104675293,391.0859069824219,60.269779205322266,64.22736473083496,14.384888712832685
2022-08-09,95.54000091552734,90.5,32.843284606933594,389.4471130371094,58.013954162597656,61.72056732177734,13.905573913421465
2022-08-10,99.05000305175781,91.93000030517578,33.65200424194336,397.6036071777344,60.220741271972656,63.89889869689941,16.291187043183765
2022-08-11,98.12000274658203,94.33999633789062,33.86131286621094,397.7448425292969,61.12307357788086,64.04362411499024,16.332495588652574
2022-08-12,100.83000183105469,92.08999633789062,34.356056213378906,404.2907409667969,63.79084014892578,66.0721534729004,18.247041346837097
2022-08-15,101.01000213623047,89.41000366210938,34.57488250732422,406.0708312988281,63.45736312866211,66.05841064453125,18.767682543292523
2022-08-16,100.19999694824219,86.52999877929688,34.43217468261719,406.9184875488281,62.63349533081055,65.44304962158203,19.015605222406975
2022-08-17,98.2699966430664,88.11000061035156,34.04208755493164,403.85748291015625,60.43650436401367,63.86822700500488,18.120321938881027
2022-08-18,100.44000244140625,90.5,34.44168472290039,405.0441589355469,61.77039337158203,65.1726634979248,18.46740119353848
2022-08-19,95.94999694824219,90.7699966430664,33.6615104675293,399.6850280761719,59.347835540771484,62.62258644104004,16.899961467374506
2022-08-22,92.83999633789062,90.2300033569336,32.196311950683594,391.3025817871094,57.190086364746094,60.386927032470695,14.448261805492269
2022-08-23,92.48999786376953,93.73999786376953,32.30097579956055,390.4360046386719,56.74873352050781,60.13678550720215,14.194805138004726
2022-08-24,92.7300033569336,94.88999938964844,32.21534729003906,391.6510314941406,57.190086364746094,60.35963973999023,14.550176449434119
2022-08-25,97.18000030517578,92.5199966430664,33.195316314697266,397.1702880859375,60.02457809448242,63.12242622375488,16.164449783652294
2022-08-26,91.18000030517578,93.05999755859375,31.73963165283203,383.5981750488281,56.52315902709961,59.48515319824219,12.194875294696038
2022-08-29,88.48999786376953,97.01000213623047,31.340028762817383,381.2906799316406,55.91505813598633,58.31503124237061,11.519978635234565
2022-08-30,86.94000244140625,91.63999938964844,30.693058013916016,376.92047119140625,55.21868896484375,57.37739372253418,10.241779059441551
2022-08-31,84.87000274658203,89.55000305175781,30.36957359313965,374.08544921875,55.444271087646484,56.7495813369751,9.412591233823237
2022-09-01,82.33000183105469,86.61000061035156,30.217344284057617,375.3663635253906,56.20929718017578,56.247922706604,9.78723332089376
2022-09-02,80.23999786376953,86.87000274658203,29.70357322692871,371.3541259765625,55.24811553955078,55.08231754302979,8.613733234804538
2022-09-06,78.72000122070312,86.87999725341797,28.885345458984375,369.8753662109375,54.169246673583984,53.949302673339844,8.181225266084425
2022-09-07,79.61000061035156,81.94000244140625,29.1612606048584,376.57196044921875,53.943660736083984,54.20884265899659,10.139846563924305
2022-09-08,82.77999877929688,83.54000091552734,29.25640296936035,378.94537353515625,54.32616424560547,55.341386222839354,10.83402292481461
2022-09-09,85.44999694824219,86.79000091552734,29.931915283203125,384.9920959472656,56.3367919921875,57.1492904663086,12.602569573614227
2022-09-12,84.63999938964844,87.77999877929688,30.02705955505371,389.14569091796875,56.82719039916992,57.13099384307861,13.817413908323056
2022-09-13,77.02999877929688,87.30999755859375,27.86732292175293,372.16412353515625,52.59016418457031,52.505262184143064,8.850641491899
2022-09-14,77.44999694824219,88.4800033569336,27.762662887573242,373.5862731933594,52.08995819091797,52.399781227111816,9.266592124438333
2022-09-15,76.66000366210938,85.0999984741211,27.43917465209961,369.2726745605469,51.67802429199219,51.900963211059576,8.004949884826098
2022-09-16,76.51000213623047,85.11000061035156,27.819751739501953,366.4752502441406,51.8349494934082,52.032905960083006,7.1867586296523776
2022-09-19,76.7699966430664,85.7300033569336,28.010034561157227,369.3290710449219,51.099361419677734,51.87375392913819,8.021444740492987
2022-09-20,75.25,84.44999694824219,27.553348541259766,364.98712158203125,49.8243293762207,50.77073631286621,6.751510444108814
2022-09-21,74.4800033569336,82.94000244140625,27.087146759033203,358.761474609375,49.13776779174805,50.12525215148926,4.9306319020326965
2022-09-22,69.5,83.48999786376953,26.706579208374023,355.72869873046875,48.70622253417969,48.34446277618409,4.0436049721278895
2022-09-23,67.95999908447266,78.73999786376953,26.18329429626465,349.82330322265625,49.13776779174805,47.89809513092041,2.3163936461601753
2022-09-26,66.30000305175781,76.70999908447266,25.660005569458008,346.3735046386719,47.94120407104492,46.76448421478271,1.307395827354915
2022-09-27,67.16999816894531,78.5,25.583890914916992,345.4836120605469,49.608558654785156,47.66959018707276,1.0471198580656944
2022-09-28,68.36000061035156,82.1500015258789,25.81223487854004,352.19573974609375,50.020484924316406,48.25986461639404,3.0102843818441265
2022-09-29,64.13999938964844,81.2300033569336,25.098665237426758,344.953369140625,49.04949188232422,46.39139614105224,0.8920342968036843
2022-09-30,63.36000061035156,79.48999786376953,24.518295288085938,339.5382385253906,49.13776779174805,46.01859588623047,-0.6917842497870976
2022-10-03,66.11000061035156,83.62999725341797,25.660005569458008,348.5225524902344,50.72665786743164,47.82166500091553,1.9359497970856054
2022-10-04,67.9000015258789,86.5199966430664,26.35454750061035,359.1920166015625,52.92363739013672,49.44581966400146,5.056556914883599
2022-10-05,67.94000244140625,87.76000213623047,26.297462463378906,358.3493957519531,53.6788444519043,49.74277725219727,4.810106990739406
2022-10-06,67.8499984741211,88.44999694824219,25.85980796813965,354.80865478515625,53.570953369140625,49.541323280334474,3.774510324592518
2022-10-07,58.439998626708984,92.63999938964844,24.470720291137695,344.9155578613281,52.00328826904297,45.67453098297119,0.880975245845202
2022-10-10,57.810001373291016,91.12999725341797,23.975980758666992,342.3500061035156,50.499515533447266,44.73560085296631,0.13060212560493412
2022-10-11,57.630001068115234,89.3499984741211,23.82375144958496,340.0021667480469,52.78958511352539,45.55195980072021,-0.5560944251939998
2022-10-12,57.849998474121094,87.2699966430664,24.09966468811035,338.9039611816406,51.84603500366211,45.32331295013428,-0.8772978213134065
2022-10-13,58.939998626708984,89.11000061035156,25.136722564697266,347.9261474609375,53.91987609863281,46.790966796875,1.761513128093176
2022-10-14,55.939998626708984,85.61000061035156,24.6514949798584,339.954833984375,51.816551208496094,44.904068565368654,-0.5699383219144243
2022-10-17,57.959999084472656,85.45999908447266,25.136722564697266,348.7024230957031,52.58319091796875,45.96229286193848,1.9885583897807586
2022-10-18,57.91999816894531,82.81999969482422,24.61343765258789,352.6974792480469,51.64946746826172,45.419817733764646,3.1570332573957067
2022-10-19,57.22999954223633,85.55000305175781,24.73712158203125,350.3780517578125,52.121238708496094,45.43863182067871,2.478646614944107
2022-10-20,57.77000045776367,85.9800033569336,24.813236236572266,347.39593505859375,52.779754638671875,45.88687286376953,1.6064364926188643
2022-10-21,58.81999969482422,85.05000305175781,25.660005569458008,355.78375244140625,55.089473724365234,47.37979106903076,4.059707093136042
2022-10-24,58.70000076293945,84.58000183105469,25.85980796813965,360.15765380859375,55.2762336730957,47.478436088562006,5.338986689240579
2022-10-25,61.470001220703125,85.31999969482422,26.07863426208496,365.9419860839844,54.91256332397461,48.22961597442627,7.030789415408211
2022-10-26,59.72999954223633,87.91000366210938,25.888349533081055,363.17755126953125,54.4997673034668,47.485411643981934,6.222246936736605
2022-10-27,58.599998474121094,89.08000183105469,24.994009017944336,361.246337890625,51.315284729003906,45.60431613922119,5.657405239598043
2022-10-28,62.0099983215332,87.9000015258789,27.658002853393555,369.7193298339844,53.11393737792969,48.145975303649905,8.135587713581828
2022-10-31,60.060001373291016,86.52999877929688,27.049091339111328,367.1254577636719,53.17289352416992,47.401885223388675,7.3769314623573194
2022-11-01,59.65999984741211,88.37000274658203,26.925405502319336,365.6675109863281,53.91987609863281,47.54357204437256,6.950510880847608
2022-11-02,58.630001068115234,90.0,26.088150024414062,356.2950134277344,52.53404235839844,46.42906227111816,4.209240814449565
2022-11-03,60.11000061035156,88.16999816894531,26.05960464477539,352.7164306640625,52.56352233886719,46.876290512084964,3.1625761715564957
2022-11-04,62.189998626708984,92.61000061035156,27.192630767822266,357.7056884765625,55.19760513305664,48.89383087158203,4.6218353508142505
2022-11-07,63.08000183105469,91.79000091552734,27.395132064819336,361.1990051269531,55.59074783325195,49.378839302062985,5.643561342877619
2022-11-08,63.849998474121094,88.91000366210938,27.462631225585938,363.1586608886719,56.50480270385742,49.99570999145507,6.216721874151213
2022-11-09,59.91999816894531,85.83000183105469,26.536924362182617,355.74591064453125,55.0108528137207,47.94141788482666,4.048639116389861
2022-11-10,68.47000122070312,86.47000122070312,28.69690704345703,375.2292785644531,59.2371711730957,52.84494094848633,9.74713868255195
2022-11-11,72.37000274658203,88.95999908447266,29.342973709106445,378.8457946777344,61.44860076904297,55.09333324432373,10.804898079554297
2022-11-14,73.52999877929688,85.87000274658203,29.26582908630371,375.6647644042969,60.721290588378906,55.12726459503173,9.874509673010015
2022-11-15,76.37000274658203,86.91999816894531,29.61296844482422,378.8552551269531,62.0186653137207,56.60235748291015,10.807665073740841
2022-11-16,72.69999694824219,85.58999633789062,28.475122451782227,376.07177734375,57.86115264892578,53.49699687957764,9.99355290354535
2022-11-17,73.9000015258789,81.63999938964844,28.822261810302734,374.80316162109375,57.7333869934082,53.910033798217775,9.622507908917335
2022-11-18,73.56999969482422,80.08000183105469,28.802980422973633,376.5831298828125,57.57613754272461,53.742349052429205,10.143113402221967
2022-11-21,72.45999908447266,79.7300033569336,27.906198501586914,375.1440734863281,56.18046569824219,52.582045555114746,9.722217883297647
2022-11-22,75.25,80.94999694824219,28.754764556884766,380.3131103515625,57.61543655395508,54.247603988647455,11.23405887788746
2022-11-23,76.4000015258789,77.94000244140625,28.610122680664062,382.5851745605469,57.920135498046875,54.67109146118164,11.898592697830935
2022-11-25,75.13999938964844,76.27999877929688,28.29191017150879,382.5568542480469,57.40904235839844,53.99318981170654,11.890309566846696
2022-11-28,73.19000244140625,77.23999786376953,27.70370101928711,376.4978332519531,54.79462432861328,52.18596076965332,10.118165825604567
2022-11-29,73.38999938964844,78.19999694824219,27.86762809753418,375.8541259765625,54.175418853759766,52.04745578765869,9.929894185679412
2022-11-30,77.62999725341797,80.55000305175781,28.995830535888672,387.50811767578125,56.66206741333008,54.65257530212402,13.338456140419778
2022-12-01,77.4800033569336,81.22000122070312,28.764406204223633,387.3471374511719,54.53907775878906,53.68895397186279,13.291372610310018
2022-12-02,74.9800033569336,79.9800033569336,28.35940933227539,386.93060302734375,53.74296569824219,52.49901008605957,13.16954453401274
2022-12-05,73.62000274658203,76.93000030517578,28.12798309326172,379.962890625,53.11393737792969,51.769970703125,11.131626538259095
2022-12-06,70.2699966430664,74.25,27.578344345092773,374.5286865234375,52.760101318359375,50.458542823791504,9.54222937435673
2022-12-07,70.13999938964844,72.01000213623047,27.317991256713867,373.8092041015625,52.897705078125,50.39647922515869,9.331795003576117
2022-12-08,70.47000122070312,71.45999908447266,27.42405891418457,376.7439880371094,54.25405502319336,51.06984004974365,10.190161229180934
2022-12-09,68.58999633789062,71.0199966430664,27.231204986572266,373.960693359375,53.9296989440918,50.31823997497558,9.376102613711634
2022-12-12,70.66999816894531,73.16999816894531,27.665130615234375,379.2054138183594,54.4014778137207,51.26112976074219,10.91007956179381
2022-12-13,71.6500015258789,75.38999938964844,27.70370101928711,382.23284912109375,54.293365478515625,51.523456954956046,11.795544478851372
2022-12-14,68.93000030517578,77.27999877929688,27.250490188598633,379.94140625,53.65449905395508,50.31594676971436,11.125342783719327
2022-12-15,66.52999877929688,76.11000061035156,26.18014144897461,370.5284118652344,51.14820098876953,48.272322463989255,8.372228197045333
2022-12-16,65.41000366210938,74.29000091552734,25.958358764648438,366.0025634765625,51.17768096923828,47.88158111572266,7.0485071039898
2022-12-19,64.58999633789062,75.19000244140625,25.8330020904541,362.96002197265625,50.83369064331055,47.46037578582764,6.158623922021462
2022-12-20,65.05000305175781,76.08999633789062,25.49550437927246,363.3783264160156,49.81151580810547,47.08825855255127,6.280969694005253
2022-12-21,67.68000030517578,78.29000091552734,25.871572494506836,368.7980041503906,50.312767028808594,48.190578651428225,7.866118182963117
2022-12-22,63.86000061035156,77.48999786376953,25.042293548583984,363.7777404785156,48.58293533325195,46.10386238098144,6.397790403403652
2022-12-23,64.5199966430664,79.55999755859375,25.158008575439453,365.6697998046875,49.3397331237793,46.63929481506348,6.951180314924997
2022-12-27,63.27000045776367,79.52999877929688,25.01336669921875,364.26263427734375,49.16282272338867,46.1501392364502,6.539612244145642
2022-12-28,62.56999969482422,78.95999908447266,24.627656936645508,359.84136962890625,48.278236389160156,45.47059154510498,5.246479825532983
2022-12-29,64.81999969482422,78.4000015258789,25.273717880249023,366.0691833496094,49.782020568847656,46.94092350006103,7.067992098535698
2022-12-30,64.7699966430664,80.26000213623047,25.48586082458496,365.30859375,49.235286712646484,46.770871925354,6.8455346917251605
2023-01-03,64.0199966430664,76.93000030517578,25.775144577026367,363.711181640625,49.619476318359375,46.78633289337158,6.378323260433152
2023-01-04,64.66000366210938,72.83999633789062,26.69120979309082,366.5445861816406,53.39241409301758,48.76232967376709,7.207038019303444
2023-01-05,62.33000183105469,73.66999816894531,26.57549476623535,362.3800354003906,53.89480972290039,48.22957286834717,5.988989326810843
2023-01-06,63.959999084472656,73.7699966430664,27.70370101928711,370.6519775390625,55.92412185668945,49.86875877380371,8.408368711436692
2023-01-09,67.23999786376953,74.62999725341797,28.262983322143555,370.3952941894531,55.52023696899414,50.85898914337158,8.333293911104331
2023-01-10,68.05000305175781,75.12000274658203,28.388338088989258,373.0575866699219,56.35755920410156,51.47452602386475,9.111961778348949
2023-01-11,69.05999755859375,77.41000366210938,28.783693313598633,377.7070007324219,57.19489669799805,52.231065940856936,10.47182338579584
2023-01-12,70.80000305175781,78.38999938964844,29.207975387573242,379.18072509765625,56.41666793823242,52.56906070709229,10.902858599545695
2023-01-13,71.0,79.86000061035156,29.034404754638672,380.6734924316406,56.08173751831055,52.443016433715826,11.339463504819435
2023-01-17,71.58999633789062,80.18000030517578,28.54262351989746,379.9699401855469,56.0029182434082,52.44095325469971,11.133688395217456
2023-01-18,70.52999877929688,79.4800033569336,27.78084373474121,373.97979736328125,55.66799545288086,51.760450935363764,9.381690156810917
2023-01-19,67.70999908447266,80.33000183105469,27.404773712158203,371.31756591796875,55.52023696899414,50.742526626586915,8.603040141141696
2023-01-20,70.06999969482422,81.30999755859375,28.17619514465332,378.1348571777344,57.588932037353516,52.50943126678467,10.596962929329273
2023-01-23,76.52999877929688,81.62000274658203,29.188688278198242,382.6226501464844,60.89887237548828,56.07515506744385,11.909553565124734
2023-01-24,74.69999694824219,80.12999725341797,28.851192474365234,382.3659362792969,60.34721755981445,55.20424385070801,11.834469839004674
2023-01-25,74.91000366210938,80.1500015258789,28.63905143737793,382.4325256347656,60.623050689697266,55.31393680572509,11.853945907762874
2023-01-26,75.16000366210938,81.01000213623047,29.015117645263672,386.63507080078125,61.86427688598633,55.998247146606445,13.083107205940149
2023-01-27,75.4000015258789,79.68000030517578,27.154062271118164,387.5953369140625,62.91832733154297,55.93355007171631,13.363966041662184
2023-01-30,72.44999694824219,77.9000015258789,26.951562881469727,382.670166015625,60.79050827026367,54.136671257019046,11.92345101657135
2023-01-31,75.1500015258789,78.87000274658203,27.250490188598633,388.2228698730469,59.40152359008789,54.48075695037842,13.547507014107119
2023-02-01,84.63999938964844,76.41000366210938,28.031553268432617,392.3683776855469,61.66724395751953,58.46836338043212,14.759986015075835
2023-02-02,88.30999755859375,75.87999725341797,29.111547470092773,398.0637512207031,62.2287483215332,60.11796283721924,16.425770070102246
2023-02-03,86.08999633789062,73.38999938964844,29.236900329589844,393.96575927734375,61.48008346557617,59.19010238647461,15.227188520580142
2023-02-06,83.68000030517578,74.11000061035156,28.002227783203125,391.5412292480469,59.08628845214844,57.139183807373044,14.518061465294796
2023-02-07,85.91000366210938,77.13999938964844,28.353595733642578,396.5994873046875,61.204246520996094,58.76077842712402,15.997501850538933
2023-02-08,84.69000244140625,78.47000122070312,27.56301498413086,392.2733459472656,59.35226821899414,57.41681251525878,14.732191112182601
2023-02-09,83.20999908447266,78.05999755859375,27.06524085998535,388.945556640625,59.2833137512207,56.795897483825684,13.758878592596076
2023-02-10,81.4800033569336,79.72000122070312,27.133562088012695,389.791748046875,58.928672790527344,56.15553874969483,14.006372833900999
2023-02-13,83.12999725341797,80.13999938964844,27.865581512451172,394.37457275390625,59.22419357299805,56.988351058959964,15.346758372589692
2023-02-14,85.94999694824219,79.05999755859375,27.95342445373535,394.1654357910156,61.145145416259766,58.62908458709717,15.285589949491646
2023-02-15,85.18000030517578,78.58999633789062,28.15839195251465,395.42047119140625,60.91856384277344,58.368943214416504,15.652662968593814
2023-02-16,80.08000183105469,78.48999786376953,27.523971557617188,390.095947265625,59.155242919921875,55.94328918457031,14.095345085679975
2023-02-17,78.5,76.33999633789062,26.948118209838867,389.01214599609375,58.130741119384766,54.886731910705564,13.778354661354275
2023-02-21,76.7699966430664,76.16000366210938,25.435274124145508,381.3010559082031,56.74175262451172,53.358282279968265,11.523013403052065
2023-02-22,76.61000061035156,73.94999694824219,24.859416961669922,380.65447998046875,56.13098907470703,52.89322090148926,11.333902739083248
2023-02-23,79.75,75.38999938964844,24.996063232421875,382.66064453125,57.87461853027344,54.573666381835935,11.920666170809408
2023-02-24,78.08999633789062,76.31999969482422,24.537328720092773,378.524658203125,57.313114166259766,53.71344318389893,10.710972015602634
2023-02-27,78.7699966430664,75.68000030517578,24.303081512451172,379.8463439941406,57.03728103637695,53.73683586120605,11.097538955038397
2023-02-28,78.58000183105469,77.05000305175781,24.33236312866211,378.3915710449219,56.95846939086914,53.6570972442627,10.672046655449332
2023-03-01,78.29000091552734,77.69000244140625,24.7227725982666,377.0414123535156,56.485626220703125,53.49808254241944,10.277151956090837
2023-03-02,80.44000244140625,78.16000366210938,25.571918487548828,380.0079345703125,55.58918380737305,54.03924980163575,11.14480100090213
2023-03-03,81.5199966430664,79.68000030517578,25.767126083374023,386.10260009765625,55.93397521972656,54.55972690582276,12.927370062176143
2023-03-06,81.16000366210938,80.45999908447266,25.366952896118164,386.53997802734375,55.98322296142578,54.35137615203857,13.05529445147152
2023-03-07,82.11000061035156,77.58000183105469,24.917980194091797,380.4453125,54.73215103149414,54.001254653930665,11.272725390197504
2023-03-08,85.37000274658203,76.66000366210938,25.357192993164062,381.11083984375,56.042335510253906,55.63509292602539,11.467378968327111
2023-03-09,84.02999877929688,75.72000122070312,25.80616569519043,374.0559387207031,54.77154541015625,54.85946750640869,9.403959997118756
2023-03-10,82.66999816894531,76.68000030517578,26.567466735839844,368.7980041503906,54.11153793334961,54.41585464477539,7.866118182963117
2023-03-13,82.01000213623047,74.80000305175781,26.30394172668457,368.02789306640625,53.09688186645508,53.73293590545654,7.640875930390638
2023-03-14,87.44999694824219,71.33000183105469,27.33852767944336,374.2175598144531,53.46137237548828,55.821106338500975,9.451230968770187
2023-03-15,89.68000030517578,67.61000061035156,27.728939056396484,371.91668701171875,53.323448181152344,56.55206108093262,8.778271205239294
2023-03-16,96.5999984741211,68.3499984741211,29.456506729125977,378.3155212402344,55.727108001708984,60.107794761657715,10.649803592504588
2023-03-17,97.83999633789062,66.73999786376953,29.095378875732422,373.8277587890625,55.815757751464844,60.40691566467285,9.337221882496825
2023-03-20,96.80999755859375,67.63999938964844,28.460956573486328,377.535888671875,56.781158447265625,60.29374961853027,10.421776494170167
2023-03-21,95.93000030517578,69.33000183105469,27.777740478515625,382.44207763671875,57.756404876708984,60.21488418579102,11.856739679312515
2023-03-22,97.58000183105469,70.9000015258789,27.455650329589844,376.0335693359375,57.30325698852539,60.43199844360351,9.982377817346787
2023-03-23,100.27999877929688,69.95999908447266,28.334075927734375,376.9864501953125,60.426021575927734,62.75463104248047,10.26107661244578
2023-03-24,97.94999694824219,69.26000213623047,28.656166076660156,379.4784851074219,60.248714447021484,62.0813346862793,10.989947510120281
2023-03-27,96.61000061035156,72.80999755859375,28.480480194091797,380.13726806640625,58.89911651611328,61.08679084777832,11.182628489168513
2023-03-28,94.55999755859375,73.19999694824219,28.587846755981445,379.4306640625,58.39671325683594,60.303038597106934,10.975960800796681
2023-03-29,96.08999633789062,72.97000122070312,30.764385223388672,384.9206848144531,62.59324645996094,63.09361305236817,12.581683230399662
2023-03-30,97.87999725341797,74.37000274658203,31.32071876525879,387.0594177246094,62.14994430541992,63.620192527770996,13.20722028388825
2023-03-31,98.01000213623047,75.66999816894531,31.886816024780273,392.4920959472656,59.440921783447266,62.74541416168213,14.796171158405686
2023-04-03,96.55999755859375,80.41999816894531,32.10154724121094,393.8860778808594,58.721805572509766,62.08718566894531,15.203883288899275
2023-04-04,95.87000274658203,80.70999908447266,32.3065071105957,391.8715515136719,56.41666793823242,61.01962013244629,14.614674191343719
2023-04-05,92.55999755859375,80.61000061035156,32.0429801940918,390.9453125,56.1703987121582,59.84905281066894,14.343767608905544
2023-04-06,92.47000122070312,80.69999694824219,32.023468017578125,392.42529296875,57.80403137207031,60.4696533203125,14.776632609133596
2023-04-10,95.4800033569336,79.73999786376953,31.74040985107422,392.8740234375,62.453224182128906,63.147413635253905,14.907877391452825
2023-04-11,94.02999877929688,81.52999877929688,31.57448387145996,392.864501953125,62.74935531616211,62.781086921691895,14.905092545690884
2023-04-12,92.33000183105469,83.26000213623047,31.252399444580078,391.3941345214844,61.1601448059082,61.53877830505371,14.47503916858787
2023-04-13,92.08999633789062,82.16000366210938,31.359764099121094,396.4925842285156,62.18671798706055,61.90961532592773,15.966234816230973
2023-04-14,91.75,82.5199966430664,31.125511169433594,395.518798828125,61.82148742675781,61.59124832153321,15.681421856558487
2023-04-17,89.87000274658203,80.83000183105469,31.36952018737793,396.97967529296875,61.73264694213867,61.06491565704346,16.108699313687257
2023-04-18,89.77999877929688,80.86000061035156,31.066953659057617,397.208740234375,61.130523681640625,60.7062952041626,16.175696276152447
2023-04-19,89.94000244140625,79.16000366210938,30.40325355529785,397.1800842285156,59.8670539855957,60.04979839324951,16.167314961503525
2023-04-20,90.11000061035156,77.29000091552734,30.12020492553711,394.9554138183594,60.666595458984375,60.33569984436035,15.51664288985587
2023-04-21,88.43000030517578,77.87000274658203,29.57362937927246,395.17510986328125,60.34085464477539,59.53743076324463,15.580899635497609
